id_listing,merk,model,segmen,tahun,kilometer,transmisi,bahan_bakar,kapasitas_cc,warna,kota,jumlah_pemilik,riwayat_servis,bekas_banjir,bekas_tabrak,pajak_hidup,budget_user_juta,harga_jual_juta,rekomendasi_score
MB20180838,Toyota,Fortuner,SUV,2018,114581,AT,Bensin,2576,Kuning,Surabaya,3,Lengkap,Tidak,Tidak,Tidak,379.2,370.0,86.9
MB20120839,Daihatsu,Ayla,City Car,2012,36247,MT,Bensin,1051,Abu-abu,Jakarta,2,Sebagian,Tidak,Ya,Ya,50.0,35.0,59.0
MB20200840,Toyota,Innova,MPV,2020,68883,AT,Bensin,2181,Hitam,Tangerang,3,Sebagian,Tidak,Tidak,Ya,276.6,299.0,75.8
MB20130841,Honda,HR-V,SUV,2013,283374,CVT,Bensin,1594,Coklat,Tangerang,3,Lengkap,Tidak,Tidak,Tidak,87.8,93.7,43.9
MB20120842,Honda,Jazz,Hatchback,2012,118780,AT,Bensin,1500,Abu-abu,Jakarta,1,Lengkap,Tidak,Ya,Ya,70.3,64.3,54.6
MB20100843,Toyota,Fortuner,SUV,2010,163276,AT,Bensin,2711,Coklat,Depok,1,Lengkap,Tidak,Ya,Tidak,159.7,126.5,49.1
MB20130844,Suzuki,Ertiga,MPV,2013,163717,MT,Bensin,1471,Merah,Depok,2,Lengkap,Tidak,Tidak,Ya,75.3,79.4,57.5
MB20220845,Toyota,Rush,SUV,2022,47954,MT,Bensin,1500,Coklat,Bogor,4,Sebagian,Tidak,Ya,Tidak,211.4,168.9,73.1
MB20140846,Toyota,Agya,City Car,2014,50235,MT,Bensin,1003,Putih,Surabaya,1,Lengkap,Tidak,Ya,Ya,57.2,43.4,67.6
MB20170847,Toyota,Agya,City Car,2017,69384,MT,Bensin,1164,Merah,Jakarta,3,Tidak Ada,Tidak,Tidak,Ya,77.2,67.1,76.5
MB20230848,Honda,Jazz,Hatchback,2023,27825,AT,Bensin,1500,Kuning,Denpasar,1,Lengkap,Tidak,Tidak,Ya,173.4,286.3,49.4
MB20100849,Honda,Brio,City Car,2010,318156,AT,Bensin,1200,Kuning,Bandung,1,Lengkap,Tidak,Tidak,Ya,50.0,36.6,52.9
MB20140850,Honda,Jazz,Hatchback,2014,170140,AT,Bensin,1500,Abu-abu,Semarang,2,Sebagian,Tidak,Ya,Ya,80.4,85.0,49.8
MB20220851,Daihatsu,Xenia,MPV,2022,58221,MT,Bensin,1436,Coklat,Jakarta,1,Lengkap,Tidak,Tidak,Ya,159.6,145.9,96.5
MB20140852,Honda,Jazz,Hatchback,2014,168724,MT,Bensin,1500,Coklat,Bandung,1,Tidak Ada,Ya,Tidak,Tidak,76.0,68.3,41.3
MB20130853,Daihatsu,Ayla,City Car,2013,148617,MT,Bensin,1098,Abu-abu,Bandung,5,Sebagian,Tidak,Tidak,Ya,50.0,39.0,63.1
MB20170854,Toyota,Rush,SUV,2017,86876,AT,Bensin,1500,Silver,Bogor,5,Tidak Ada,Tidak,Ya,Ya,81.4,101.5,17.8
MB20120855,Mitsubishi,Pajero Sport,SUV,2012,126682,AT,Diesel,2400,Merah,Medan,2,Tidak Ada,Tidak,Tidak,Tidak,170.9,182.4,47.7
MB20130856,Toyota,Rush,SUV,2013,88348,AT,Bensin,1500,Putih,Jakarta,3,Lengkap,Tidak,Tidak,Ya,93.5,89.2,68.5
MB20190857,Honda,Brio,City Car,2019,111462,MT,Bensin,1200,Silver,Bekasi,2,Tidak Ada,Tidak,Tidak,Tidak,117.2,102.0,85.0
MB20120858,Daihatsu,Terios,SUV,2012,142594,MT,Bensin,1500,Kuning,Bogor,2,Tidak Ada,Tidak,Ya,Ya,64.8,70.9,33.2
MB20240859,Honda,Jazz,Hatchback,2024,21609,MT,Bensin,1500,Hitam,Bekasi,3,Lengkap,Tidak,Tidak,Ya,327.1,256.7,106.4
MB20110860,Honda,HR-V,SUV,2011,87454,AT,Bensin,1705,Abu-abu,Bandung,2,Sebagian,Tidak,Tidak,Tidak,87.0,100.5,53.1
MB20200861,Toyota,Agya,City Car,2020,44655,AT,Bensin,1079,Biru,Tangerang,2,Lengkap,Tidak,Tidak,Ya,116.6,112.2,94.7
MB20140862,Suzuki,Ertiga,MPV,2014,144186,MT,Bensin,1444,Biru,Bogor,2,Tidak Ada,Tidak,Tidak,Ya,91.8,97.1,56.8
MB20240863,Honda,HR-V,SUV,2024,21826,CVT,Bensin,1529,Hitam,Bandung,3,Lengkap,Tidak,Tidak,Ya,233.7,291.7,67.3
MB20170864,Toyota,Innova,MPV,2017,93085,AT,Diesel,2259,Putih,Denpasar,2,Sebagian,Ya,Ya,Ya,185.1,183.1,39.7
MB20180865,Honda,Jazz,Hatchback,2018,125637,MT,Bensin,1500,Merah,Semarang,2,Sebagian,Tidak,Tidak,Ya,172.9,149.9,86.7
MB20210866,Toyota,Innova,MPV,2021,4259,MT,Diesel,2072,Merah,Depok,2,Lengkap,Tidak,Tidak,Ya,281.5,377.6,58.4
MB20120867,Suzuki,Ertiga,MPV,2012,120167,AT,Bensin,1460,Merah,Semarang,1,Lengkap,Tidak,Ya,Ya,58.9,78.7,17.4
MB20130868,Daihatsu,Ayla,City Car,2013,91778,AT,Bensin,1079,Putih,Bandung,3,Lengkap,Tidak,Tidak,Ya,50.0,51.0,74.9
MB20230869,Toyota,Fortuner,SUV,2023,37144,AT,Bensin,2660,Hitam,Semarang,2,Sebagian,Tidak,Tidak,Ya,724.3,611.6,105.2
MB20110870,Honda,Brio,City Car,2011,92905,AT,Bensin,1200,Coklat,Surabaya,1,Lengkap,Tidak,Tidak,Ya,59.6,57.0,78.6
MB20100871,Mitsubishi,Xpander,MPV,2010,197381,MT,Bensin,1500,Silver,Depok,1,Sebagian,Tidak,Tidak,Tidak,50.0,64.1,24.4
MB20130872,Honda,Jazz,Hatchback,2013,173275,MT,Bensin,1500,Hitam,Bandung,2,Sebagian,Tidak,Tidak,Ya,91.2,91.0,69.3
MB20230873,Mitsubishi,Xpander,MPV,2023,51653,AT,Bensin,1500,Merah,Jakarta,3,Sebagian,Tidak,Tidak,Ya,263.2,231.3,95.9
MB20120874,Mitsubishi,Pajero Sport,SUV,2012,193615,AT,Diesel,2400,Merah,Depok,3,Tidak Ada,Tidak,Tidak,Ya,290.5,190.1,59.8
MB20110875,Mitsubishi,Xpander,MPV,2011,93116,AT,Bensin,1500,Kuning,Medan,3,Lengkap,Tidak,Tidak,Ya,107.5,84.7,72.0
MB20240876,Daihatsu,Ayla,City Car,2024,5135,MT,Bensin,1040,Putih,Yogyakarta,1,Lengkap,Tidak,Tidak,Ya,168.1,165.4,108.7
MB20240877,Mitsubishi,Xpander,MPV,2024,6344,MT,Bensin,1500,Merah,Semarang,3,Sebagian,Tidak,Tidak,Ya,299.1,258.8,97.0
MB20150878,Honda,Jazz,Hatchback,2015,287488,AT,Bensin,1500,Kuning,Denpasar,1,Lengkap,Tidak,Ya,Ya,99.9,86.1,53.8
MB20150879,Toyota,Innova,MPV,2015,189892,AT,Bensin,2131,Coklat,Makassar,1,Tidak Ada,Tidak,Tidak,Ya,142.3,187.9,26.4
MB20190880,Toyota,Rush,SUV,2019,55706,AT,Bensin,1500,Putih,Bogor,1,Tidak Ada,Tidak,Tidak,Ya,215.8,181.9,87.5
MB20230881,Toyota,Agya,City Car,2023,26862,AT,Bensin,1150,Biru,Yogyakarta,4,Sebagian,Tidak,Tidak,Ya,166.0,137.3,96.4
MB20150882,Daihatsu,Ayla,City Car,2015,144294,MT,Bensin,1100,Abu-abu,Bekasi,1,Sebagian,Tidak,Tidak,Ya,50.0,54.0,63.9
MB20150883,Daihatsu,Ayla,City Car,2015,180358,MT,Bensin,1101,Abu-abu,Bekasi,5,Lengkap,Tidak,Tidak,Ya,51.4,49.5,70.3
MB20150884,Daihatsu,Terios,SUV,2015,238993,MT,Bensin,1500,Silver,Makassar,3,Lengkap,Tidak,Tidak,Ya,132.9,114.5,72.6
MB20120885,Toyota,Agya,City Car,2012,229570,AT,Bensin,1080,Kuning,Makassar,1,Sebagian,Tidak,Tidak,Ya,50.0,41.2,68.6
MB20100886,Honda,Brio,City Car,2010,339119,MT,Bensin,1200,Putih,Medan,2,Sebagian,Tidak,Tidak,Ya,50.0,36.4,44.8
MB20140887,Daihatsu,Terios,SUV,2014,113168,MT,Bensin,1500,Kuning,Tangerang,2,Sebagian,Tidak,Tidak,Ya,80.9,100.3,42.5
MB20210888,Mitsubishi,Pajero Sport,SUV,2021,79424,AT,Diesel,2400,Merah,Medan,1,Lengkap,Tidak,Tidak,Ya,665.7,514.1,100.4
MB20160889,Toyota,Innova,MPV,2016,250109,AT,Diesel,2303,Putih,Surabaya,3,Sebagian,Tidak,Ya,Ya,204.9,175.6,50.1
MB20130890,Toyota,Avanza,MPV,2013,232327,AT,Bensin,1360,Coklat,Bekasi,2,Sebagian,Tidak,Tidak,Ya,84.3,80.8,65.3
MB20220891,Honda,Brio,City Car,2022,45145,AT,Bensin,1200,Abu-abu,Makassar,1,Sebagian,Tidak,Tidak,Ya,170.6,167.6,97.1
MB20200892,Mitsubishi,Pajero Sport,SUV,2020,103198,AT,Diesel,2400,Hitam,Denpasar,3,Tidak Ada,Tidak,Tidak,Ya,424.7,418.7,78.0
MB20220893,Daihatsu,Xenia,MPV,2022,36325,MT,Bensin,1441,Merah,Denpasar,3,Lengkap,Tidak,Ya,Ya,114.7,135.6,54.6
MB20230894,Toyota,Fortuner,SUV,2023,18766,AT,Diesel,2524,Coklat,Depok,1,Lengkap,Tidak,Tidak,Ya,689.4,668.3,105.7
MB20110895,Daihatsu,Ayla,City Car,2011,96433,AT,Bensin,1109,Abu-abu,Denpasar,2,Sebagian,Tidak,Ya,Ya,50.0,35.8,56.7
MB20180896,Daihatsu,Xenia,MPV,2018,92095,MT,Bensin,1326,Hitam,Yogyakarta,3,Tidak Ada,Tidak,Tidak,Ya,137.8,110.3,83.2
MB20240897,Toyota,Innova,MPV,2024,8022,MT,Diesel,2267,Merah,Semarang,3,Sebagian,Tidak,Tidak,Ya,495.9,435.2,101.6
MB20180898,Honda,Brio,City Car,2018,108672,AT,Bensin,1200,Putih,Medan,1,Tidak Ada,Tidak,Tidak,Ya,120.7,94.4,82.3
MB20120899,Honda,Jazz,Hatchback,2012,210176,AT,Bensin,1500,Biru,Medan,1,Lengkap,Tidak,Ya,Ya,75.9,66.3,48.1
MB20170900,Honda,Jazz,Hatchback,2017,56301,AT,Bensin,1500,Biru,Medan,3,Sebagian,Tidak,Tidak,Ya,139.1,130.1,81.2
MB20130901,Toyota,Avanza,MPV,2013,177499,MT,Bensin,1305,Silver,Tangerang,3,Lengkap,Tidak,Ya,Ya,56.2,64.6,32.5
MB20160902,Daihatsu,Ayla,City Car,2016,188528,MT,Bensin,1082,Coklat,Surabaya,2,Sebagian,Tidak,Tidak,Ya,69.3,64.0,76.1
MB20140903,Toyota,Fortuner,SUV,2014,119607,AT,Diesel,2790,Kuning,Makassar,5,Lengkap,Tidak,Tidak,Ya,272.5,253.9,73.6
MB20100904,Honda,Brio,City Car,2010,331123,AT,Bensin,1200,Silver,Medan,3,Lengkap,Tidak,Tidak,Tidak,50.0,36.6,46.9
MB20170905,Suzuki,Ertiga,MPV,2017,127344,AT,Bensin,1481,Abu-abu,Bogor,4,Tidak Ada,Tidak,Ya,Ya,118.5,99.8,54.9
MB20220906,Toyota,Agya,City Car,2022,44427,MT,Bensin,1108,Kuning,Tangerang,3,Sebagian,Tidak,Tidak,Tidak,102.7,115.0,77.5
MB20230907,Daihatsu,Terios,SUV,2023,24858,AT,Bensin,1500,Silver,Jakarta,2,Lengkap,Tidak,Tidak,Tidak,251.2,266.6,94.8
MB20150908,Toyota,Avanza,MPV,2015,77979,MT,Bensin,1356,Putih,Depok,3,Lengkap,Tidak,Tidak,Ya,82.8,91.5,60.2
MB20130909,Mitsubishi,Pajero Sport,SUV,2013,221686,AT,Diesel,2400,Biru,Bekasi,2,Sebagian,Tidak,Ya,Tidak,183.3,193.3,38.8
MB20120910,Toyota,Fortuner,SUV,2012,156715,AT,Diesel,2781,Biru,Medan,1,Tidak Ada,Tidak,Tidak,Ya,268.9,200.1,61.0
MB20210911,Suzuki,Ertiga,MPV,2021,76959,MT,Bensin,1475,Coklat,Medan,1,Lengkap,Tidak,Tidak,Tidak,226.0,171.1,100.9
MB20110912,Honda,HR-V,SUV,2011,110949,CVT,Bensin,1754,Silver,Denpasar,3,Sebagian,Tidak,Tidak,Tidak,95.4,96.4,61.1
MB20150913,Toyota,Fortuner,SUV,2015,65627,AT,Diesel,2540,Merah,Yogyakarta,2,Tidak Ada,Tidak,Tidak,Tidak,225.4,226.2,66.8
MB20200914,Honda,Brio,City Car,2020,71723,AT,Bensin,1200,Coklat,Depok,5,Sebagian,Tidak,Ya,Tidak,104.1,92.0,67.6
MB20200915,Daihatsu,Xenia,MPV,2020,107688,AT,Bensin,1304,Silver,Makassar,1,Sebagian,Tidak,Tidak,Ya,104.5,143.7,42.4
MB20140916,Honda,Brio,City Car,2014,259705,AT,Bensin,1200,Merah,Makassar,2,Lengkap,Tidak,Tidak,Ya,73.1,54.9,63.5
MB20180917,Suzuki,Ertiga,MPV,2018,118144,AT,Bensin,1436,Silver,Denpasar,3,Sebagian,Tidak,Ya,Ya,138.1,121.2,64.6
MB20160918,Toyota,Agya,City Car,2016,127999,AT,Bensin,1072,Putih,Bandung,1,Tidak Ada,Tidak,Tidak,Ya,62.2,58.1,68.3
MB20240919,Toyota,Avanza,MPV,2024,17481,AT,Bensin,1473,Abu-abu,Jakarta,3,Lengkap,Tidak,Tidak,Ya,224.1,191.9,100.3
MB20110920,Mitsubishi,Pajero Sport,SUV,2011,237691,AT,Diesel,2400,Coklat,Denpasar,2,Lengkap,Tidak,Tidak,Ya,192.5,185.1,54.5
MB20140921,Daihatsu,Xenia,MPV,2014,162844,MT,Bensin,1403,Kuning,Makassar,1,Sebagian,Tidak,Tidak,Ya,79.7,72.1,66.7
MB20170922,Honda,Jazz,Hatchback,2017,83184,AT,Bensin,1500,Biru,Denpasar,2,Sebagian,Tidak,Tidak,Ya,162.4,137.9,83.3
MB20240923,Honda,HR-V,SUV,2024,24573,AT,Bensin,1681,Abu-abu,Surabaya,2,Sebagian,Tidak,Tidak,Tidak,334.3,348.9,100.1
MB20240924,Daihatsu,Ayla,City Car,2024,14459,MT,Bensin,1007,Hitam,Bekasi,1,Lengkap,Tidak,Tidak,Ya,157.6,166.2,101.1
MB20180925,Honda,HR-V,SUV,2018,88490,CVT,Bensin,1756,Merah,Bandung,4,Sebagian,Tidak,Tidak,Ya,203.0,192.8,83.0
MB20110926,Honda,Jazz,Hatchback,2011,259668,MT,Bensin,1500,Coklat,Tangerang,4,Lengkap,Tidak,Tidak,Ya,63.9,63.3,52.1
MB20210927,Honda,Jazz,Hatchback,2021,82691,AT,Bensin,1500,Coklat,Yogyakarta,2,Lengkap,Tidak,Tidak,Tidak,180.5,182.9,91.5
MB20130928,Toyota,Fortuner,SUV,2013,88576,AT,Diesel,2442,Hitam,Jakarta,2,Sebagian,Tidak,Tidak,Ya,307.8,233.6,70.8
MB20210929,Toyota,Agya,City Car,2021,60714,AT,Bensin,1027,Merah,Makassar,1,Sebagian,Tidak,Tidak,Ya,92.7,109.4,71.7
MB20160930,Toyota,Innova,MPV,2016,56092,MT,Diesel,2188,Coklat,Depok,1,Lengkap,Ya,Tidak,Ya,229.5,188.6,65.3
MB20110931,Toyota,Avanza,MPV,2011,84892,AT,Bensin,1358,Hitam,Bogor,4,Sebagian,Tidak,Tidak,Ya,87.8,58.7,63.5
MB20170932,Toyota,Innova,MPV,2017,159158,AT,Diesel,2384,Merah,Jakarta,2,Lengkap,Tidak,Ya,Ya,276.0,195.0,64.0
MB20210933,Toyota,Fortuner,SUV,2021,79093,AT,Bensin,2743,Biru,Yogyakarta,4,Lengkap,Tidak,Tidak,Ya,413.3,429.2,83.8
MB20180934,Daihatsu,Ayla,City Car,2018,164956,MT,Bensin,1041,Coklat,Bekasi,1,Sebagian,Tidak,Ya,Ya,85.4,66.0,67.9
MB20220935,Toyota,Rush,SUV,2022,25931,AT,Bensin,1500,Biru,Bogor,2,Lengkap,Tidak,Ya,Ya,274.2,222.6,88.6
MB20230936,Daihatsu,Xenia,MPV,2023,26216,AT,Bensin,1497,Coklat,Surabaya,1,Lengkap,Tidak,Tidak,Ya,211.8,197.5,105.9
MB20170937,Suzuki,Ertiga,MPV,2017,60747,MT,Bensin,1475,Putih,Yogyakarta,4,Tidak Ada,Tidak,Tidak,Ya,164.4,122.2,77.2
MB20120938,Suzuki,Ertiga,MPV,2012,97293,AT,Bensin,1423,Hitam,Bandung,2,Sebagian,Tidak,Tidak,Ya,59.1,91.5,8.1
MB20170939,Daihatsu,Terios,SUV,2017,87982,AT,Bensin,1500,Hitam,Makassar,2,Sebagian,Tidak,Ya,Tidak,120.6,120.7,64.8
MB20170940,Suzuki,Ertiga,MPV,2017,111495,AT,Bensin,1479,Silver,Semarang,5,Sebagian,Tidak,Tidak,Tidak,120.7,113.1,71.7
MB20100941,Mitsubishi,Pajero Sport,SUV,2010,181442,AT,Diesel,2400,Hitam,Surabaya,5,Lengkap,Ya,Tidak,Ya,183.6,141.0,38.1
MB20180942,Honda,HR-V,SUV,2018,103239,AT,Bensin,1695,Merah,Tangerang,2,Sebagian,Tidak,Ya,Ya,161.5,176.1,55.0
MB20200943,Daihatsu,Terios,SUV,2020,83253,AT,Bensin,1500,Silver,Surabaya,3,Lengkap,Tidak,Tidak,Ya,215.9,187.7,91.0
MB20220944,Honda,HR-V,SUV,2022,37415,AT,Bensin,1617,Merah,Surabaya,2,Lengkap,Tidak,Tidak,Ya,263.0,315.1,80.1
MB20180945,Toyota,Innova,MPV,2018,30081,AT,Bensin,2317,Merah,Denpasar,1,Lengkap,Tidak,Tidak,Ya,339.2,292.8,95.9
MB20150946,Daihatsu,Xenia,MPV,2015,54949,AT,Bensin,1453,Hitam,Bandung,1,Sebagian,Tidak,Tidak,Ya,129.9,103.7,84.6
MB20180947,Toyota,Agya,City Car,2018,2000,MT,Bensin,1161,Abu-abu,Semarang,1,Sebagian,Ya,Ya,Ya,71.1,60.5,54.4
MB20190948,Daihatsu,Terios,SUV,2019,116439,AT,Bensin,1500,Kuning,Bekasi,1,Sebagian,Tidak,Tidak,Ya,153.5,161.8,78.0
MB20180949,Toyota,Agya,City Car,2018,76592,MT,Bensin,1060,Putih,Bogor,1,Tidak Ada,Tidak,Tidak,Ya,93.9,80.6,83.3
MB20200950,Daihatsu,Ayla,City Car,2020,90054,MT,Bensin,1048,Abu-abu,Bekasi,2,Tidak Ada,Tidak,Tidak,Ya,93.4,88.8,87.3
MB20140951,Toyota,Fortuner,SUV,2014,106232,AT,Bensin,2648,Putih,Surabaya,1,Sebagian,Tidak,Tidak,Ya,285.2,226.0,73.5
MB20140952,Mitsubishi,Pajero Sport,SUV,2014,173990,AT,Diesel,2400,Putih,Depok,4,Tidak Ada,Tidak,Tidak,Ya,302.7,235.4,60.8
MB20100953,Suzuki,Ertiga,MPV,2010,134015,AT,Bensin,1495,Kuning,Semarang,2,Sebagian,Ya,Tidak,Ya,60.0,50.3,34.0
MB20130954,Toyota,Agya,City Car,2013,168651,MT,Bensin,1181,Kuning,Bekasi,1,Lengkap,Tidak,Tidak,Ya,55.0,42.2,75.8
MB20200955,Honda,Brio,City Car,2020,76542,AT,Bensin,1200,Kuning,Depok,2,Lengkap,Tidak,Tidak,Ya,183.0,130.3,97.1
MB20170956,Mitsubishi,Pajero Sport,SUV,2017,116186,AT,Diesel,2400,Putih,Surabaya,2,Sebagian,Tidak,Tidak,Tidak,415.2,333.1,81.6
MB20180957,Daihatsu,Ayla,City Car,2018,150544,MT,Bensin,1170,Silver,Yogyakarta,1,Lengkap,Tidak,Tidak,Ya,73.5,75.7,80.0
MB20100958,Honda,Jazz,Hatchback,2010,248556,AT,Bensin,1500,Coklat,Makassar,4,Sebagian,Ya,Tidak,Ya,50.7,47.0,23.1
MB20210959,Toyota,Rush,SUV,2021,58383,MT,Bensin,1500,Coklat,Medan,4,Lengkap,Tidak,Tidak,Tidak,213.2,161.1,89.9
MB20150960,Honda,Jazz,Hatchback,2015,202664,AT,Bensin,1500,Abu-abu,Jakarta,1,Sebagian,Tidak,Tidak,Ya,123.4,103.9,71.9
MB20220961,Toyota,Rush,SUV,2022,34830,AT,Bensin,1500,Putih,Tangerang,4,Sebagian,Tidak,Tidak,Ya,265.1,233.0,92.5
MB20200962,Toyota,Agya,City Car,2020,123576,MT,Bensin,1104,Kuning,Bandung,3,Lengkap,Tidak,Tidak,Ya,74.5,90.4,59.5
MB20140963,Toyota,Innova,MPV,2014,111648,MT,Diesel,2372,Abu-abu,Semarang,4,Lengkap,Tidak,Tidak,Ya,137.2,183.3,30.0
MB20100964,Honda,Jazz,Hatchback,2010,120308,AT,Bensin,1500,Abu-abu,Medan,2,Sebagian,Tidak,Tidak,Ya,50.0,60.5,31.7
MB20150965,Suzuki,Ertiga,MPV,2015,149839,MT,Bensin,1458,Putih,Bandung,5,Lengkap,Tidak,Tidak,Ya,138.7,99.2,72.7
MB20150966,Honda,Brio,City Car,2015,125124,AT,Bensin,1200,Silver,Surabaya,2,Sebagian,Tidak,Tidak,Ya,74.2,71.0,68.4
MB20190967,Suzuki,Ertiga,MPV,2019,86222,MT,Bensin,1435,Biru,Depok,2,Lengkap,Tidak,Tidak,Tidak,171.7,149.4,96.0
MB20220968,Honda,Jazz,Hatchback,2022,25881,MT,Bensin,1500,Hitam,Yogyakarta,1,Tidak Ada,Tidak,Tidak,Ya,201.6,208.7,89.1
MB20210969,Honda,HR-V,SUV,2021,46802,CVT,Bensin,1627,Biru,Surabaya,1,Sebagian,Tidak,Tidak,Ya,344.9,302.9,96.9
MB20220970,Honda,Jazz,Hatchback,2022,32380,MT,Bensin,1500,Hitam,Yogyakarta,3,Lengkap,Tidak,Tidak,Ya,188.2,227.5,71.8
MB20160971,Daihatsu,Xenia,MPV,2016,212307,AT,Bensin,1415,Merah,Bogor,3,Sebagian,Tidak,Tidak,Ya,95.4,82.8,67.9
MB20200972,Mitsubishi,Xpander,MPV,2020,109299,MT,Bensin,1500,Kuning,Makassar,3,Sebagian,Tidak,Tidak,Ya,185.2,155.6,85.5
MB20210973,Suzuki,Ertiga,MPV,2021,41951,AT,Bensin,1488,Hitam,Surabaya,2,Sebagian,Tidak,Tidak,Tidak,224.7,195.9,94.9
MB20130974,Mitsubishi,Xpander,MPV,2013,138280,MT,Bensin,1500,Silver,Bandung,2,Lengkap,Tidak,Tidak,Ya,89.2,89.5,65.6
MB20190975,Toyota,Fortuner,SUV,2019,53051,AT,Diesel,2642,Abu-abu,Makassar,2,Sebagian,Tidak,Tidak,Ya,358.1,474.5,53.1
MB20160976,Toyota,Avanza,MPV,2016,102844,AT,Bensin,1311,Coklat,Medan,2,Sebagian,Tidak,Tidak,Ya,79.7,122.8,21.5
MB20150977,Toyota,Avanza,MPV,2015,173045,MT,Bensin,1358,Merah,Bekasi,4,Sebagian,Tidak,Ya,Ya,65.0,79.4,27.1
MB20130978,Honda,HR-V,SUV,2013,180095,CVT,Bensin,1625,Biru,Makassar,3,Sebagian,Ya,Tidak,Ya,82.3,79.3,31.9
MB20100979,Toyota,Innova,MPV,2010,225234,MT,Bensin,2051,Biru,Semarang,3,Lengkap,Tidak,Tidak,Ya,130.5,116.9,57.1
MB20240980,Toyota,Rush,SUV,2024,14746,MT,Bensin,1500,Merah,Bandung,2,Sebagian,Tidak,Tidak,Ya,323.6,273.6,104.2
MB20140981,Honda,Brio,City Car,2014,201278,AT,Bensin,1200,Kuning,Bogor,2,Lengkap,Tidak,Tidak,Tidak,50.0,53.7,54.3
MB20150982,Honda,HR-V,SUV,2015,133278,CVT,Bensin,1533,Putih,Bogor,3,Lengkap,Tidak,Tidak,Ya,180.8,154.8,81.2
MB20100983,Daihatsu,Terios,SUV,2010,278054,AT,Bensin,1500,Coklat,Jakarta,3,Lengkap,Tidak,Tidak,Tidak,61.2,71.4,35.8
MB20110984,Mitsubishi,Pajero Sport,SUV,2011,177037,AT,Diesel,2400,Putih,Surabaya,2,Lengkap,Tidak,Tidak,Tidak,269.1,196.8,68.9
MB20210985,Honda,Jazz,Hatchback,2021,48839,MT,Bensin,1500,Putih,Medan,2,Sebagian,Tidak,Tidak,Ya,256.6,201.7,96.1
MB20120986,Suzuki,Ertiga,MPV,2012,160650,AT,Bensin,1421,Biru,Semarang,2,Lengkap,Tidak,Tidak,Ya,68.5,77.8,45.8
MB20130987,Mitsubishi,Xpander,MPV,2013,158945,AT,Bensin,1500,Merah,Denpasar,2,Sebagian,Tidak,Tidak,Ya,113.5,91.6,64.2
MB20170988,Daihatsu,Ayla,City Car,2017,186146,AT,Bensin,1036,Merah,Denpasar,4,Sebagian,Tidak,Ya,Ya,50.0,47.2,48.1
MB20100989,Suzuki,Ertiga,MPV,2010,147898,MT,Bensin,1418,Biru,Surabaya,2,Lengkap,Tidak,Ya,Ya,55.1,58.2,36.9
MB20110990,Toyota,Innova,MPV,2011,45252,AT,Diesel,2117,Silver,Bandung,2,Sebagian,Tidak,Tidak,Ya,183.2,147.3,74.0
MB20210991,Daihatsu,Terios,SUV,2021,48037,MT,Bensin,1500,Abu-abu,Tangerang,2,Lengkap,Tidak,Tidak,Ya,237.8,220.5,102.3
MB20220992,Toyota,Avanza,MPV,2022,55531,AT,Bensin,1367,Kuning,Bandung,2,Lengkap,Tidak,Tidak,Ya,214.3,186.7,100.0
MB20240993,Toyota,Rush,SUV,2024,14221,AT,Bensin,1500,Kuning,Makassar,1,Lengkap,Tidak,Tidak,Ya,258.6,318.4,84.9
MB20170994,Honda,Jazz,Hatchback,2017,46821,MT,Bensin,1500,Putih,Jakarta,4,Lengkap,Tidak,Tidak,Tidak,133.3,127.7,88.0
MB20180995,Daihatsu,Xenia,MPV,2018,128714,AT,Bensin,1468,Kuning,Jakarta,2,Sebagian,Tidak,Tidak,Ya,112.4,114.6,76.5
MB20160996,Honda,Jazz,Hatchback,2016,31546,MT,Bensin,1500,Silver,Surabaya,2,Lengkap,Tidak,Tidak,Ya,126.3,129.5,83.1
MB20170997,Mitsubishi,Pajero Sport,SUV,2017,84126,AT,Diesel,2400,Merah,Semarang,3,Sebagian,Tidak,Ya,Ya,352.2,329.2,69.0
MB20240998,Toyota,Rush,SUV,2024,16661,AT,Bensin,1500,Abu-abu,Surabaya,2,Lengkap,Tidak,Tidak,Ya,331.7,332.6,109.6
MB20110999,Daihatsu,Xenia,MPV,2011,154020,MT,Bensin,1329,Putih,Bekasi,2,Tidak Ada,Tidak,Tidak,Ya,88.5,60.0,67.8
MB20151000,Toyota,Innova,MPV,2015,194848,MT,Diesel,2391,Abu-abu,Makassar,2,Tidak Ada,Tidak,Tidak,Ya,154.4,173.5,47.1
